Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.UnitTests.Controllers,FileConfigurationControllerTests,6,13,0,0,5,118,13,0,0,0,23,13,0,Ocelot.Configuration.FileConfigurationController' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.Repository.IFileConfigurationRepository' Ocelot.Configuration.Setter.IFileConfigurationSetter' Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode' Ocelot.Responses.ErrorResponse' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Controllers.FakeError,
Ocelot.UnitTests.Controllers,FakeError,0,1,0,0,1,6,1,0,1,-1,0,1,,Ocelot.UnitTests.Controllers.FileConfigurationControllerTests
Ocelot.UnitTests.Controllers,OutputCacheControllerTests,3,4,0,0,2,28,4,0,0,0,3,0,Ocelot.Cache.CachedResponse' Ocelot.Cache.IOcelotCache' Ocelot.Cache.OutputCacheController,
Ocelot.UnitTests.DependencyInjection,ConfigurationBuilderExtensionsTests,9,14,0,0,5,287,17,0,0,0,14,7,0,Ocelot.Configuration.File.FileAggregateRoute' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRateLimitOptions' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider,
Ocelot.UnitTests.DependencyInjection,OcelotBuilderTests,6,40,0,0,17,375,40,0,0,0,20,0,Ocelot.Configuration.Setter.IFileConfigurationSetter' Ocelot.DependencyInjection.IOcelotBuilder' Ocelot.DependencyInjection.OcelotBuilder' Ocelot.Infrastructure.ConfigAwarePlaceholders' Ocelot.Infrastructure.IPlaceholders' Ocelot.LoadBalancer.LoadBalancers.CookieStickySessionsCreator' Ocelot.LoadBalancer.LoadBalancers.DelegateInvokingLoadBalancerCreator<T>' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancerCreator' Ocelot.LoadBalancer.LoadBalancers.LeastConnectionCreator' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancerCreator' Ocelot.LoadBalancer.LoadBalancers.RoundRobinCreator' Ocelot.Multiplexer.IDefinedAggregator' Ocelot.Requester.GlobalDelegatingHandler' Ocelot.Responses.Response<T>' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.DependencyInjection.FakeCustomLoadBalancer' Ocelot.UnitTests.Multiplexing.TestDefinedAggregator' Ocelot.UnitTests.Requester.FakeDelegatingHandler' Ocelot.UnitTests.Requester.FakeDelegatingHandlerTwo,
Ocelot.UnitTests.DependencyInjection,FakeCustomLoadBalancer,0,2,0,0,2,14,2,0,1,-1,0,1,,Ocelot.UnitTests.DependencyInjection.OcelotBuilderTests
Ocelot.UnitTests.DownstreamPathManipulation,ChangeDownstreamPathTemplateTests,8,15,0,0,4,176,15,0,0,0,33,12,0,Ocelot.Configuration.ClaimToThing' Ocelot.PathManipulation.ChangeDownstreamPathTemplate' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Errors.Error' Ocelot.Infrastructure.CouldNotFindPlaceholderError' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.Values.DownstreamPathTemplate' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.DownstreamPathManipulation,ClaimsToDownstreamPathMiddlewareTests,6,6,0,0,2,79,6,0,0,0,33,12,0,Ocelot.Configuration.ClaimToThing' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.PathManipulation.IChangeDownstreamPathTemplate' Ocelot.DownstreamPathManipulation.Middleware.ClaimsToDownstreamPathMiddleware' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse' Ocelot.Values.DownstreamPathTemplate,
Ocelot.UnitTests.DownstreamRouteFinder,DownstreamRouteCreatorTests,12,27,0,0,12,245,27,0,0,0,19,0,Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.QoSOptions' Ocelot.Configuration.RateLimitOptions' Ocelot.Configuration.Route' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.RateLimitOptionsBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Creator.IQoSOptionsCreator' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.Finder.DownstreamRouteCreator' Ocelot.LoadBalancer.LoadBalancers.CookieStickySessions' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.DownstreamRouteFinder,DownstreamRouteFinderMiddlewareTests,9,6,0,0,2,73,6,0,0,0,17,0,Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.Finder.IDownstreamRouteProvider' Ocelot.DownstreamRouteFinder.Finder.IDownstreamRouteProviderFactory' Ocelot.DownstreamRouteFinder.Middleware.DownstreamRouteFinderMiddleware' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.DownstreamRouteFinder,DownstreamRouteFinderTests,11,30,0,0,17,705,31,0,0,0,37,19,0,Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.Route' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.Finder.DownstreamRouteFinder' Ocelot.DownstreamRouteFinder.Finder.IDownstreamRouteProvider' Ocelot.DownstreamRouteFinder.UrlMatcher.IPlaceholderNameAndValueFinder' Ocelot.DownstreamRouteFinder.UrlMatcher.IUrlPathToUrlTemplateMatcher' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.DownstreamRouteFinder.UrlMatcher.UrlMatch' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.Values.UpstreamPathTemplate,
Ocelot.UnitTests.DownstreamRouteFinder,DownstreamRouteProviderFactoryTests,5,13,0,0,9,126,13,0,0,0,22,0,Ocelot.Configuration.HttpHandlerOptionsBuilder' Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.Configuration.Route' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.Configuration.Creator.IQoSOptionsCreator' Ocelot.Configuration.Creator.QoSOptionsCreator' Ocelot.DownstreamRouteFinder.Finder.DownstreamRouteCreator' Ocelot.DownstreamRouteFinder.Finder.DownstreamRouteFinder' Ocelot.DownstreamRouteFinder.Finder.DownstreamRouteProviderFactory' Ocelot.DownstreamRouteFinder.Finder.IDownstreamRouteProvider' Ocelot.DownstreamRouteFinder.UrlMatcher.IPlaceholderNameAndValueFinder' Ocelot.DownstreamRouteFinder.UrlMatcher.IUrlPathToUrlTemplateMatcher' Ocelot.DownstreamRouteFinder.UrlMatcher.RegExUrlMatcher' Ocelot.DownstreamRouteFinder.UrlMatcher.UrlPathPlaceholderNameAndValueFinder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory,
Ocelot.UnitTests.DownstreamRouteFinder.UrlMatcher,RegExUrlMatcherTests,6,30,0,0,23,282,30,0,0,0,67,5,0,Ocelot.DownstreamRouteFinder.UrlMatcher.IUrlPathToUrlTemplateMatcher' Ocelot.DownstreamRouteFinder.UrlMatcher.RegExUrlMatcher' Ocelot.DownstreamRouteFinder.UrlMatcher.UrlMatch' Ocelot.Responses.Response<T>' Ocelot.Values.UpstreamPathTemplate,
Ocelot.UnitTests.DownstreamRouteFinder.UrlMatcher,UrlPathPlaceholderNameAndValueFinderTests,5,29,0,0,24,377,30,0,0,0,79,4,0,Ocelot.DownstreamRouteFinder.UrlMatcher.IPlaceholderNameAndValueFinder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.DownstreamRouteFinder.UrlMatcher.UrlPathPlaceholderNameAndValueFinder' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.DownstreamUrlCreator,DownstreamUrlCreatorMiddlewareTests,9,20,0,0,12,414,21,0,0,0,16,0,Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.DownstreamUrlCreator.Middleware.DownstreamUrlCreatorMiddleware' Ocelot.DownstreamUrlCreator.UrlTemplateReplacer.IDownstreamPathPlaceholderReplacer' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse<T>' Ocelot.Values.DownstreamPath,
Ocelot.UnitTests.DownstreamUrlCreator.UrlTemplateReplacer,UpstreamUrlPathTemplateVariableReplacerTests,3,13,0,0,10,196,13,0,0,0,77,8,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.DownstreamUrlCreator.UrlTemplateReplacer.DownstreamTemplatePathPlaceholderReplacer' Ocelot.DownstreamUrlCreator.UrlTemplateReplacer.IDownstreamPathPlaceholderReplacer' Ocelot.Responses.Response<T>' Ocelot.Values.DownstreamPath,
Ocelot.UnitTests.Errors,ErrorTests,0,1,0,0,1,10,1,0,0,-1,1,0,Ocelot.Infrastructure.RequestData.CannotAddDataError,
Ocelot.UnitTests.Errors,ExceptionHandlerMiddlewareTests,7,17,0,0,6,159,17,0,0,0,8,0,Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode' Ocelot.Errors.Middleware.ExceptionHandlerMiddleware' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory,
Ocelot.UnitTests.Errors,FakeError,0,1,0,0,0,7,1,0,1,-1,0,0,,
Ocelot.UnitTests.Eureka,EurekaMiddlewareConfigurationProviderTests,0,2,0,0,2,31,2,0,0,-1,7,0,Ocelot.Configuration.IInternalConfiguration' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Configuration.Repository.IInternalConfigurationRepository' Ocelot.Responses.OkResponse<T>' Ocelot.Provider.Eureka.EurekaMiddlewareConfigurationProvider' Ocelot.Provider.Eureka.EurekaMiddlewareConfigurationProvider,
Ocelot.UnitTests.Eureka,EurekaProviderFactoryTests,0,2,0,0,2,25,2,0,0,-1,6,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Provider.Eureka.Eureka' Ocelot.Provider.Eureka.EurekaProviderFactory' Ocelot.Provider.Eureka.Eureka' Ocelot.Provider.Eureka.EurekaProviderFactory,
Ocelot.UnitTests.Eureka,EurekaServiceDiscoveryProviderTests,5,9,0,0,4,72,9,0,0,0,4,0,Ocelot.Values.Service' Ocelot.UnitTests.Eureka.EurekaService' Ocelot.Provider.Eureka.Eureka' Ocelot.Provider.Eureka.Eureka,
Ocelot.UnitTests.Eureka,EurekaService,0,1,6,0,1,18,1,0,0,-1,0,1,,Ocelot.UnitTests.Eureka.EurekaServiceDiscoveryProviderTests
Ocelot.UnitTests.Headers,AddHeadersToRequestClaimToThingTests,9,12,0,0,4,137,12,0,0,0,33,13,0,Ocelot.Configuration.ClaimToThing' Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode' Ocelot.Headers.AddHeadersToRequest' Ocelot.Infrastructure.IPlaceholders' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Headers.AnyError,
Ocelot.UnitTests.Headers,AnyError,0,1,0,0,1,7,1,0,1,-1,0,1,,Ocelot.UnitTests.Headers.AddHeadersToRequestClaimToThingTests
Ocelot.UnitTests.Headers,AddHeadersToRequestPlainTests,6,11,0,0,5,99,11,0,0,0,9,0,Ocelot.Configuration.Creator.AddHeader' Ocelot.Headers.AddHeadersToRequest' Ocelot.Infrastructure.IPlaceholders' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Headers,AddHeadersToResponseTests,6,13,0,0,5,129,13,0,0,0,10,0,Ocelot.Configuration.Creator.AddHeader' Ocelot.Headers.AddHeadersToResponse' Ocelot.Headers.IAddHeadersToResponse' Ocelot.Infrastructure.IPlaceholders' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Middleware.DownstreamResponse' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Headers,ClaimsToHeadersMiddlewareTests,7,6,0,0,2,78,6,0,0,0,33,13,0,Ocelot.Configuration.ClaimToThing' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Headers.IAddHeadersToRequest' Ocelot.Headers.Middleware.ClaimsToHeadersMiddleware' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Headers,HttpContextRequestHeaderReplacerTests,4,8,0,0,3,66,10,0,0,0,4,0,Ocelot.Configuration.HeaderFindAndReplace' Ocelot.Headers.HttpContextRequestHeaderReplacer' Ocelot.Responses.OkResponse' Ocelot.Responses.Response,
Ocelot.UnitTests.Headers,HttpHeadersTransformationMiddlewareTests,9,11,0,0,2,99,11,0,0,0,14,0,Ocelot.Authorization.Middleware.AuthorizationMiddleware' Ocelot.Configuration.HeaderFindAndReplace' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.Headers.IAddHeadersToRequest' Ocelot.Headers.IAddHeadersToResponse' Ocelot.Headers.IHttpContextRequestHeaderReplacer' Ocelot.Headers.IHttpResponseHeaderReplacer' Ocelot.Headers.Middleware.HttpHeadersTransformationMiddleware' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Middleware.DownstreamResponse' Ocelot.Request.Middleware.DownstreamRequest,
Ocelot.UnitTests.Headers,HttpResponseHeaderReplacerTests,9,16,0,0,9,269,18,0,0,0,9,0,Ocelot.Configuration.HeaderFindAndReplace' Ocelot.Headers.HttpResponseHeaderReplacer' Ocelot.Infrastructure.Placeholders' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Middleware.DownstreamResponse' Ocelot.Middleware.IBaseUrlFinder' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse' Ocelot.Responses.Response,
Ocelot.UnitTests.Headers,RemoveHeadersTests,3,5,0,0,2,36,5,0,0,0,4,3,0,Ocelot.Headers.RemoveOutputHeaders' Ocelot.Middleware.Header' Ocelot.Responses.Response,
Ocelot.UnitTests.Infrastructure,ClaimParserTests,6,12,0,0,6,99,12,0,0,0,25,7,0,Ocelot.Errors.Error' Ocelot.Infrastructure.Claims.Parser.CannotFindClaimError' Ocelot.Infrastructure.Claims.Parser.ClaimsParser' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Infrastructure,ConfigAwarePlaceholdersTests,2,6,0,0,6,67,6,0,0,0,6,0,Ocelot.Infrastructure.ConfigAwarePlaceholders' Ocelot.Infrastructure.IPlaceholders' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Infrastructure.FakeError,
Ocelot.UnitTests.Infrastructure,HttpDataRepositoryTests,4,9,0,0,4,78,9,0,0,0,44,4,0,Ocelot.Infrastructure.RequestData.CannotFindDataError' Ocelot.Infrastructure.RequestData.HttpDataRepository' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>,
Ocelot.UnitTests.Infrastructure,InMemoryBusTests,1,3,0,0,3,34,3,0,0,0,1,0,Ocelot.Infrastructure.InMemoryBus<T>,
Ocelot.UnitTests.Infrastructure,PlaceholdersTests,4,15,0,0,15,139,15,0,0,0,6,0,Ocelot.Infrastructure.IPlaceholders' Ocelot.Infrastructure.Placeholders' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Middleware.IBaseUrlFinder' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse<T>,
Ocelot.UnitTests.Infrastructure,ScopesAuthorizerTests,5,11,0,1,6,102,11,0,0,0,6,0,Ocelot.Authorization.ScopesAuthorizer' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Infrastructure.FakeError,
Ocelot.UnitTests.Infrastructure,FakeError,0,1,0,0,1,6,1,0,1,-1,2,2,Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode,Ocelot.UnitTests.Infrastructure.ScopesAuthorizerTests' Ocelot.UnitTests.Infrastructure.ConfigAwarePlaceholdersTests
Ocelot.UnitTests.Infrastructure,StringExtensionsTests,0,2,0,0,2,22,2,0,0,-1,0,0,,
Ocelot.UnitTests.Kubernetes,KubeServiceDiscoveryProviderTests,13,8,0,0,3,120,8,0,0,0,7,0,Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Values.Service' Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.KubeRegistryConfiguration' Ocelot.Provider.Kubernetes.KubernetesServiceDiscoveryProvider' Ocelot.Provider.Kubernetes.KubeRegistryConfiguration,
Ocelot.UnitTests.Kubernetes,OcelotBuilderExtensionsTests,4,6,0,0,2,63,6,0,0,0,1,0,Ocelot.DependencyInjection.IOcelotBuilder,
Ocelot.UnitTests.Kubernetes,PollingKubeServiceDiscoveryProviderTests,7,5,0,0,2,67,5,0,0,0,8,0,Ocelot.Infrastructure.Wait' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort' Ocelot.Provider.Kubernetes.PollKubernetes' Ocelot.Provider.Kubernetes.PollKubernetes,
Ocelot.UnitTests.LoadBalancer,CookieStickySessionsCreatorTests,5,8,0,0,3,55,8,0,0,0,38,8,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.CookieStickySessions' Ocelot.LoadBalancer.LoadBalancers.CookieStickySessionsCreator' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider,
Ocelot.UnitTests.LoadBalancer,CookieStickySessionsTests,8,22,0,0,7,177,22,0,0,0,10,0,Ocelot.LoadBalancer.LoadBalancers.CookieStickySessions' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.StickySession' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.LoadBalancer.FakeCookies' Ocelot.UnitTests.LoadBalancer.FakeBus<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.LoadBalancer,FakeCookies,1,5,2,0,4,35,5,0,0,0,0,1,,Ocelot.UnitTests.LoadBalancer.CookieStickySessionsTests
Ocelot.UnitTests.LoadBalancer,FakeBus<T>,0,4,2,0,4,32,6,0,1,-1,1,1,Ocelot.Infrastructure.IBus,Ocelot.UnitTests.LoadBalancer.CookieStickySessionsTests
Ocelot.UnitTests.LoadBalancer,DelegateInvokingLoadBalancerCreatorTests,6,11,0,0,4,110,11,0,0,0,36,8,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.DelegateInvokingLoadBalancerCreator<T>' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancer,
Ocelot.UnitTests.LoadBalancer,FakeLoadBalancer,0,5,2,0,5,32,5,0,1,-1,0,2,,Ocelot.UnitTests.LoadBalancer.DelegateInvokingLoadBalancerCreatorTests' Ocelot.UnitTests.LoadBalancer.LoadBalancerHouseTests
Ocelot.UnitTests.LoadBalancer,LeastConnectionCreatorTests,5,8,0,0,3,55,8,0,0,0,38,7,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.LeastConnectionCreator' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider,
Ocelot.UnitTests.LoadBalancer,LeastConnectionTests,6,17,0,0,9,273,18,0,0,0,24,6,0,Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.ServicesAreEmptyError' Ocelot.LoadBalancer.LoadBalancers.ServicesAreNullError' Ocelot.Responses.Response<T>' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort,
Ocelot.UnitTests.LoadBalancer,LoadBalancerFactoryTests,7,16,0,0,7,261,16,0,0,0,23,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Infrastructure.RequestData.CannotFindDataError' Ocelot.LoadBalancer.LoadBalancers.ErrorInvokingLoadBalancerCreator' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancerCreator' Ocelot.LoadBalancer.LoadBalancers.LoadBalancerFactory' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.IServiceDiscoveryProviderFactory' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancerCreator<T>' Ocelot.UnitTests.LoadBalancer.BrokenLoadBalancerCreator<T>' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancerOne' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancerTwo' Ocelot.UnitTests.LoadBalancer.FakeNoLoadBalancer' Ocelot.UnitTests.LoadBalancer.BrokenLoadBalancer,
Ocelot.UnitTests.LoadBalancer,FakeLoadBalancerCreator<T>,0,3,1,0,3,21,3,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
Ocelot.UnitTests.LoadBalancer,BrokenLoadBalancerCreator<T>,0,2,1,0,2,15,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
Ocelot.UnitTests.LoadBalancer,FakeLoadBalancerOne,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
Ocelot.UnitTests.LoadBalancer,FakeLoadBalancerTwo,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
Ocelot.UnitTests.LoadBalancer,FakeNoLoadBalancer,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
Ocelot.UnitTests.LoadBalancer,BrokenLoadBalancer,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerFactoryTests
