Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.AcceptanceTests,SecurePort,0,0,2,0,0,7,0,0,0,-1,0,2,,Ocelot.AcceptanceTests.Instance' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,DataCenterInfo,0,0,2,0,0,6,0,0,0,-1,0,2,,Ocelot.AcceptanceTests.Instance' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,LeaseInfo,0,0,6,0,0,9,0,0,0,-1,0,2,,Ocelot.AcceptanceTests.Instance' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,Metadata,0,0,1,0,0,5,0,0,0,-1,0,2,,Ocelot.AcceptanceTests.Instance' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,Instance,0,0,20,0,0,23,0,0,0,-1,5,2,Ocelot.AcceptanceTests.Port' Ocelot.AcceptanceTests.SecurePort' Ocelot.AcceptanceTests.DataCenterInfo' Ocelot.AcceptanceTests.LeaseInfo' Ocelot.AcceptanceTests.Metadata,Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests' Ocelot.AcceptanceTests.Application
Ocelot.AcceptanceTests,Application,0,0,2,0,0,5,0,0,0,-1,1,2,Ocelot.AcceptanceTests.Instance,Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests' Ocelot.AcceptanceTests.Applications
Ocelot.AcceptanceTests,Applications,0,0,3,0,0,6,0,0,0,-1,1,2,Ocelot.AcceptanceTests.Application,Ocelot.AcceptanceTests.EurekaApplications' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,EurekaApplications,0,0,1,0,0,4,0,0,0,-1,1,1,Ocelot.AcceptanceTests.Applications,Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests
Ocelot.AcceptanceTests,GzipTests,2,4,0,0,3,83,4,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,HeaderTests,3,14,0,0,11,424,14,0,0,0,8,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
