Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
WeText.Common.Events,IDomainEventHandler,0,0,0,0,0,6,0,3,1,-1,2,9,WeText.Common.IHandler' WeText.Common.Events.IDomainEvent,WeText.Services.Accounts.AccountServiceRegister' WeText.Common.Messaging.IEventConsumer' WeText.Services.Texting.TextingServiceRegister' WeText.Services.Social.SocialServiceRegister' WeText.Common.Messaging.EventConsumer' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Accounts.AccountsEventHandler' WeText.Services.Texting.TextingEventHandler' WeText.Services.Social.SocialEventHandler
WeText.Common.Events,InlineEventHandlerAttribute,0,0,0,0,0,4,0,0,0,-1,0,4,,WeText.Common.AggregateRoot<TKey>' WeText.Domain.Text' WeText.Domain.User' WeText.Domain.Invitation
WeText.Common.Events,IDomainEvent,0,0,4,0,0,7,0,1,0,-1,0,5,,WeText.Common.Events.DomainEvent' WeText.Common.ISaga' WeText.Common.Events.IDomainEventHandler' WeText.Common.IAggregateRoot' WeText.Common.AggregateRoot<TKey>
WeText.Common.Messaging,CommandConsumer,3,2,2,0,1,47,4,0,1,1,4,1,WeText.Common.DisposableObject' WeText.Common.Commands.ICommandHandler' WeText.Common.Messaging.ICommandConsumer' WeText.Common.Messaging.IMessageSubscriber,WeText.Services.Common.MicroserviceRegister<TService>
WeText.Common.Messaging,EventConsumer,3,2,2,0,1,48,4,0,1,1,4,1,WeText.Common.DisposableObject' WeText.Common.Events.IDomainEventHandler' WeText.Common.Messaging.IEventConsumer' WeText.Common.Messaging.IMessageSubscriber,WeText.Services.Common.MicroserviceRegister<TService>
WeText.Common.Messaging,ICommandConsumer,0,0,1,0,0,10,0,1,1,-1,2,9,WeText.Common.Commands.ICommandHandler' WeText.Common.Messaging.IMessageConsumer,WeText.Services.Accounts.AccountService' WeText.Services.Texting.TextingService' WeText.Services.Texting.TextingServiceRegister' WeText.Services.Accounts.AccountServiceRegister' WeText.Common.Messaging.CommandConsumer' WeText.Services.Social.SocialServiceRegister' WeText.Services.Social.SocialService' WeText.Services.Common.Microservice' WeText.Services.Common.MicroserviceRegister<TService>
WeText.Common.Messaging,IEventConsumer,0,0,1,0,0,11,0,1,1,-1,2,9,WeText.Common.Events.IDomainEventHandler' WeText.Common.Messaging.IMessageConsumer,WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Texting.TextingService' WeText.Services.Social.SocialServiceRegister' WeText.Services.Texting.TextingServiceRegister' WeText.Services.Accounts.AccountService' WeText.Services.Social.SocialService' WeText.Common.Messaging.EventConsumer' WeText.Services.Common.Microservice' WeText.Services.Common.MicroserviceRegister<TService>
WeText.Common.Messaging,IMessageConsumer,0,0,1,0,0,14,0,2,0,-1,1,2,WeText.Common.Messaging.IMessageSubscriber,WeText.Common.Messaging.ICommandConsumer' WeText.Common.Messaging.IEventConsumer
WeText.Common.Messaging,IMessageSubscriber,0,1,0,0,0,11,1,1,0,-1,1,6,WeText.Common.Messaging.MessageReceivedEventArgs,WeText.Messaging.RabbitMq.RabbitMqMessageSubscriber' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Common.Messaging.CommandConsumer' WeText.Common.Messaging.EventConsumer' WeText.Common.Messaging.IMessageConsumer' WeText.Service.WeTextService
WeText.Common.Messaging,MessageReceivedEventArgs,0,1,1,0,1,8,1,0,0,-1,0,2,,WeText.Common.Messaging.IMessageSubscriber' WeText.Messaging.RabbitMq.RabbitMqMessageSubscriber
WeText.Common.Messaging,IMessagePublisher,0,1,0,0,0,9,1,3,0,-1,0,7,,WeText.Messaging.RabbitMq.RabbitMqMessagePublisher' WeText.DomainRepositories.InMemoryDomainRepository' WeText.DomainRepositories.MongoDomainRepository' WeText.Common.Messaging.ICommandSender' WeText.Common.Messaging.IEventPublisher' WeText.Common.Repositories.DomainRepository' WeText.Tests.DomainRepositoryTests
WeText.Common.Messaging,ICommandSender,0,0,0,0,0,3,0,1,1,-1,1,8,WeText.Common.Messaging.IMessagePublisher,WeText.Messaging.RabbitMq.RabbitMqCommandSender' WeText.Services.Texting.TextingController' WeText.Services.Accounts.AccountController' WeText.Services.Social.SocialController' WeText.Services.Common.MicroserviceApiController<TService>' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Social.SocialEventHandler' WeText.Service.WeTextService
WeText.Common.Messaging,IEventPublisher,0,0,0,0,0,3,0,1,1,-1,1,3,WeText.Common.Messaging.IMessagePublisher,WeText.Messaging.RabbitMq.RabbitMqEventPublisher' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Service.WeTextService
WeText.Common.Querying,KeyAttribute,0,1,1,0,1,9,1,0,0,-1,0,5,,WeText.Common.Querying.TableDataGateway' WeText.Services.Accounts.AccountTableObject' WeText.Services.Texting.TextTableObject' WeText.Services.Social.Querying.NetworkTableObject' WeText.Services.Social.Querying.UserNameTableObject
WeText.Common.Querying,ITableDataGateway,0,4,0,0,0,11,4,1,0,-1,2,12,WeText.Common.Querying.UpdateCriteria<TTableObject>' WeText.Common.Specifications.Specification<T>,WeText.Services.Texting.TextingServiceRegister' WeText.Services.Social.SocialServiceRegister' WeText.Services.Texting.TextingController' WeText.Services.Social.SocialController' WeText.Services.Social.SocialEventHandler' WeText.Common.Querying.TableDataGateway' WeText.Services.Accounts.AccountController' WeText.Services.Texting.TextingEventHandler' WeText.Services.Common.MicroserviceApiController<TService>' WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Accounts.AccountsEventHandler' WeText.Services.Common.MicroserviceRegister<TService>
WeText.Common.Querying,IWhereClauseBuilder,0,1,0,0,0,11,1,1,0,-1,1,1,WeText.Common.Querying.WhereClauseBuildResult,WeText.Common.Querying.WhereClauseBuilder<TTableObject>
WeText.Common.Querying,TableDataGateway,1,17,0,0,4,298,32,2,1,0,12,7,2,WeText.Common.Querying.KeyAttribute' WeText.Common.Querying.ITableDataGateway' WeText.Common.Querying.ToTableAttribute' WeText.Common.Querying.UpdateCriteria<TTableObject>' WeText.Common.Querying.WhereClauseBuilder<TTableObject>' WeText.Common.Querying.WhereClauseBuildResult' WeText.Common.Specifications.Specification<T>,WeText.Querying.MySqlClient.MySqlTableDataGateway' WeText.Querying.PostgreSQL.PgTableDataGateway
WeText.Common.Querying,ToTableAttribute,0,1,1,0,1,9,1,0,0,-1,0,5,,WeText.Common.Querying.TableDataGateway' WeText.Services.Social.Querying.UserNameTableObject' WeText.Services.Social.Querying.NetworkTableObject' WeText.Services.Accounts.AccountTableObject' WeText.Services.Texting.TextTableObject
WeText.Common.Querying,UpdateCriteria<TTableObject>,1,13,5,0,11,132,15,0,0,0,31,1,5,WeText.Common.Querying.DumpMemberAccessNameVisitor,WeText.Common.Querying.ITableDataGateway' WeText.Common.Querying.TableDataGateway' WeText.Services.Social.SocialEventHandler' WeText.Services.Texting.TextingEventHandler' WeText.Services.Accounts.AccountsEventHandler
WeText.Common.Querying,DumpMemberAccessNameVisitor,1,2,1,0,1,12,2,0,0,1,0,1,,WeText.Common.Querying.UpdateCriteria<TTableObject>
WeText.Common.Querying,WhereClauseBuilder<TTableObject>,5,38,8,0,2,595,67,0,1,0,92,3,5,WeText.Common.Utils' WeText.Common.Querying.IWhereClauseBuilder' WeText.Common.Querying.WhereClauseBuildResult,WeText.Querying.MySqlClient.MySqlWhereClauseBuilder<TTableObject>' WeText.Querying.PostgreSQL.PgWhereClauseBuilder<TTableObject>' WeText.Querying.MySqlClient.MySqlTableDataGateway' WeText.Querying.PostgreSQL.PgTableDataGateway' WeText.Common.Querying.TableDataGateway
WeText.Common.Querying,WhereClauseBuildResult,0,3,2,0,3,53,3,0,0,-1,0,3,,WeText.Common.Querying.IWhereClauseBuilder' WeText.Common.Querying.TableDataGateway' WeText.Common.Querying.WhereClauseBuilder<TTableObject>
WeText.Common.Services,IService,0,1,0,0,0,9,1,1,0,-1,0,3,,WeText.Common.Services.Service' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Service.WeTextService
WeText.Common.Services,Service,0,1,0,0,1,9,1,2,1,-1,2,2,WeText.Common.DisposableObject' WeText.Common.Services.IService,WeText.Services.Common.Microservice' WeText.Service.WeTextService
WeText.Common.Repositories,DomainRepository,1,5,0,0,2,39,7,2,1,1,4,2,WeText.Common.IAggregateRoot' WeText.Common.IPurgeable' WeText.Common.Messaging.IMessagePublisher' WeText.Common.Repositories.IDomainRepository,WeText.DomainRepositories.MongoDomainRepository' WeText.DomainRepositories.InMemoryDomainRepository
WeText.Common.Repositories,IDomainRepository,0,2,0,0,0,9,2,1,0,-1,1,10,WeText.Common.IAggregateRoot,WeText.Common.Repositories.DomainRepository' WeText.Services.Social.SocialEventHandler' WeText.Services.Texting.TextingCommandHandler' WeText.Services.Common.MicroserviceRegister<TService>' WeText.Services.Social.SocialCommandHandler' WeText.Services.Accounts.AccountsCommandHandler' WeText.Services.Accounts.AccountServiceRegister' WeText.Services.Texting.TextingServiceRegister' WeText.Service.WeTextService' WeText.Services.Social.SocialServiceRegister
WeText.Common.Specifications,AndNotSpecification<T>,0,1,1,0,1,18,1,0,0,-1,2,1,WeText.Common.Specifications.CompositeSpecification<T>' WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.Specification<T>
WeText.Common.Specifications,AndSpecification<T>,0,1,1,0,1,18,1,0,0,-1,2,1,WeText.Common.Specifications.CompositeSpecification<T>' WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.Specification<T>
WeText.Common.Specifications,AnySpecification<T>,0,0,1,0,0,10,0,0,0,-1,1,0,WeText.Common.Specifications.Specification<T>,
WeText.Common.Specifications,CompositeSpecification<T>,2,1,2,0,1,35,1,0,1,0,2,3,WeText.Common.Specifications.ICompositeSpecification' WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.AndSpecification<T>' WeText.Common.Specifications.AndNotSpecification<T>' WeText.Common.Specifications.OrSpecification<T>
WeText.Common.Specifications,ExpressionFuncExtender,0,5,0,0,3,48,5,0,0,-1,1,0,WeText.Common.Specifications.ParameterRebinder,
WeText.Common.Specifications,ExpressionSpecification<T>,1,1,1,0,1,24,1,0,0,0,1,1,WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.Specification<T>
WeText.Common.Specifications,ICompositeSpecification,0,0,2,0,0,11,0,1,0,-1,1,1,WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.CompositeSpecification<T>
WeText.Common.Specifications,NoneSpecification<T>,0,0,1,0,0,10,0,0,0,-1,1,0,WeText.Common.Specifications.Specification<T>,
WeText.Common.Specifications,NotSpecification<T>,1,1,1,0,1,23,1,0,0,0,1,1,WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.Specification<T>
WeText.Common.Specifications,OrSpecification<T>,0,1,1,0,1,18,1,0,0,-1,2,1,WeText.Common.Specifications.CompositeSpecification<T>' WeText.Common.Specifications.Specification<T>,WeText.Common.Specifications.Specification<T>
WeText.Common.Specifications,ParameterRebinder,1,3,0,0,0,29,4,0,0,1,0,1,,WeText.Common.Specifications.ExpressionFuncExtender
WeText.Common.Specifications,Specification<T>,0,5,1,0,5,73,5,0,0,-1,5,12,WeText.Common.Specifications.AndNotSpecification<T>' WeText.Common.Specifications.AndSpecification<T>' WeText.Common.Specifications.ExpressionSpecification<T>' WeText.Common.Specifications.NotSpecification<T>' WeText.Common.Specifications.OrSpecification<T>,WeText.Common.Specifications.AndSpecification<T>' WeText.Common.Specifications.AndNotSpecification<T>' WeText.Common.Querying.ITableDataGateway' WeText.Common.Specifications.AnySpecification<T>' WeText.Common.Querying.TableDataGateway' WeText.Common.Specifications.ExpressionSpecification<T>' WeText.Common.Specifications.ICompositeSpecification' WeText.Common.Specifications.NoneSpecification<T>' WeText.Common.Specifications.OrSpecification<T>' WeText.Common.Specifications.CompositeSpecification<T>' WeText.Common.Specifications.NotSpecification<T>' WeText.Services.Social.SocialEventHandler
