project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16384,affects,unstableDep,16381,pl.altkom.asc.lab.micronaut.poc.gateway.client.v1,2173
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16398,affects,wideHierarchy,16395,pl.altkom.asc.lab.micronaut.poc.command.bus.QueryHandler,1670
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16411,affects,wideHierarchy,16408,pl.altkom.asc.lab.micronaut.poc.command.bus.api.Query,474
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20831,affects,cyclicHierarchy,20828,pl.altkom.asc.lab.micronaut.poc.payment.domain.AccountingEntry,4084
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20832,affects,cyclicHierarchy,20828,pl.altkom.asc.lab.micronaut.poc.payment.domain.ExpectedPayment,4076
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,20833,affects,cyclicHierarchy,20828,pl.altkom.asc.lab.micronaut.poc.payment.domain.PolicyAccount,2810
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16814,affects,cyclicHierarchy,16811,pl.altkom.asc.lab.micronaut.poc.policy.service.api.v1.commands.createoffer.dto.QuestionAnswer,1931
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,16815,affects,cyclicHierarchy,16811,pl.altkom.asc.lab.micronaut.poc.policy.service.api.v1.commands.createoffer.dto.NumericQuestionAnswer,1956
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,21239,affects,cyclicHierarchy,21236,pl.altkom.asc.lab.micronaut.poc.payment.domain.AccountingEntry,4084
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,21240,affects,cyclicHierarchy,21236,pl.altkom.asc.lab.micronaut.poc.payment.domain.OutPayment,4100
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,21241,affects,cyclicHierarchy,21236,pl.altkom.asc.lab.micronaut.poc.payment.domain.PolicyAccount,2810
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,17211,affects,cyclicHierarchy,17208,pl.altkom.asc.lab.micronaut.poc.policy.service.api.v1.commands.createoffer.dto.QuestionAnswer,1931
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,17212,affects,cyclicHierarchy,17208,pl.altkom.asc.lab.micronaut.poc.policy.service.api.v1.commands.createoffer.dto.TextQuestionAnswer,1925
micronaut-microservices-poc/,9871a2e482f6ff8a358b8f3c6caa460374e76c36,0,2021-04-19T05:56:11,21648,affects,cyclicHierarchy,21645,pl.altkom.asc.lab.micronaut.poc.payment.domain.AccountingEntry,4084
