project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83575,affects,cyclicDep,83571,com.sitewhere.asset.configuration,6760
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83574,affects,cyclicDep,83571,com.sitewhere.asset.persistence.rdb,3967
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83576,affects,cyclicDep,83571,com.sitewhere.asset.spi.microservice,5570
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83583,affects,cyclicDep,83580,com.sitewhere.asset.configuration,6760
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83584,affects,cyclicDep,83580,com.sitewhere.asset.spi.microservice,5570
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83591,affects,cyclicDep,83588,com.sitewhere.batch.handler,845
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83592,affects,cyclicDep,83588,com.sitewhere.batch,2092
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83599,affects,cyclicDep,83596,com.sitewhere.batch.configuration.manager,5587
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83601,affects,cyclicDep,83596,com.sitewhere.batch.spi.microservice,3365
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83600,affects,cyclicDep,83596,com.sitewhere.batch.configuration,4753
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83603,affects,cyclicDep,83596,com.sitewhere.batch,2092
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83602,affects,cyclicDep,83596,com.sitewhere.batch.handler,845
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83619,affects,cyclicDep,83615,com.sitewhere.batch.persistence.rdb,6969
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83618,affects,cyclicDep,83615,com.sitewhere.batch.persistence,4761
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83621,affects,cyclicDep,83615,com.sitewhere.batch.spi.microservice,3365
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83620,affects,cyclicDep,83615,com.sitewhere.batch.configuration,4753
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83623,affects,cyclicDep,83615,com.sitewhere.batch,2092
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83622,affects,cyclicDep,83615,com.sitewhere.batch.handler,845
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83631,affects,cyclicDep,83627,com.sitewhere.batch.configuration,4753
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83630,affects,cyclicDep,83627,com.sitewhere.batch.persistence.rdb,6969
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83632,affects,cyclicDep,83627,com.sitewhere.batch.spi.microservice,3365
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83663,affects,cyclicDep,83660,com.sitewhere.commands.manager,2375
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83665,affects,cyclicDep,83660,com.sitewhere.commands.configuration,2419
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83664,affects,cyclicDep,83660,com.sitewhere.commands.configuration.destinations,128
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83681,affects,cyclicDep,83677,com.sitewhere.commands.manager,2375
