project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentAtdIndex,ComponentAtdIndexHours,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,4,1.0,false,99,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.inbound.microservice,microservice,4432,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,3,1,0.0,false,29,0,0.004460198375301768,0,PACKAGE,.,.,com.sitewhere.commands.encoding,encoding,2391,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,74.20911335124427,13.506058629926457,PACKAGE,1,17,0.967741935483871,false,237,0,0.007104545039536748,0,PACKAGE,.,.,com.sitewhere.sources.manager,manager,8538,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,6,1.0,false,127,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.commands.microservice,microservice,2399,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,3,1.0,false,127,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.commands.scripting,scripting,2411,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,33.79961836254462,6.151530541983121,PACKAGE,5,4,0.4375,false,31,0,0.01272133917791977,0,PACKAGE,.,.,com.sitewhere.commands.configuration,configuration,2419,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.9,false,0.0,0.0,PACKAGE,18,0,0.0,false,98,0,0.02091280824670937,0,PACKAGE,.,.,com.sitewhere.commands.spi,spi,2427,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.2,false,10.616916496557613,1.9322788023734854,PACKAGE,2,4,0.8,false,130,0,0.0037468331902545593,0,PACKAGE,.,.,com.sitewhere.commands.routing,routing,2435,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,9.192261518803889,1.6729915964223077,PACKAGE,1,5,0.875,false,96,0,0.0023460572476781804,0,PACKAGE,.,.,com.sitewhere.commands.destination.coap,coap,391,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,51,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.commands.twilio,twilio,2443,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,2,3,0.6666666666666666,false,37,0,0.002846899258484433,0,PACKAGE,.,.,com.sitewhere.commands.destination.sms,sms,399,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,5,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.registration.messages,messages,2452,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,5,0.8888888888888888,false,89,0,0.0023460572476781804,0,PACKAGE,.,.,com.sitewhere.commands.destination.mqtt,mqtt,407,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,0.0,false,89,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.search.solr,solr,4511,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,10.025020393310989,1.8245537115825998,PACKAGE,3,1,0.3333333333333333,false,8,0,0.02042150559829251,0,PACKAGE,.,.,com.sitewhere.media.spi.microservice,microservice,416,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,5.917005172367025,1.0768949413707987,PACKAGE,1,2,0.6666666666666666,false,68,0,0.0020217071140897387,0,PACKAGE,.,.,com.sitewhere.sources.rabbitmq,rabbitmq,2468,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,1,0.5,false,25,0,0.0019898326174625663,0,PACKAGE,.,.,com.sitewhere.event.processing,processing,4527,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,3.6826182573579467,0.6702365228391464,PACKAGE,1,2,0.6666666666666666,false,505,0,0.0031964028162336498,0,PACKAGE,.,.,com.sitewhere.event.persistence.warp10,warp10,4544,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,47,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.sources.deduplicator,deduplicator,459,container
